Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
			GO:0050851	antigen receptor-mediated signaling pathway	121							GO:0050851	antigen receptor-mediated signaling pathway	274	GO:0050851	antigen receptor-mediated signaling pathway	323																			GO:0050851	antigen receptor-mediated signaling pathway	308	GO:0050851	antigen receptor-mediated signaling pathway	332																GO:0050851	antigen receptor-mediated signaling pathway	207				GO:0050851	antigen receptor-mediated signaling pathway	327	GO:0050851	antigen receptor-mediated signaling pathway	169										GO:0050851	antigen receptor-mediated signaling pathway	269	GO:0050851	antigen receptor-mediated signaling pathway	236	GO:0050851	antigen receptor-mediated signaling pathway	202				GO:0050851	antigen receptor-mediated signaling pathway	131													GO:0050851	antigen receptor-mediated signaling pathway	242	GO:0050851	antigen receptor-mediated signaling pathway	193										GO:0050851	antigen receptor-mediated signaling pathway	159				GO:0050851	antigen receptor-mediated signaling pathway	125	GO:0050851	antigen receptor-mediated signaling pathway	376	GO:0050851	antigen receptor-mediated signaling pathway	275				GO:0050851	antigen receptor-mediated signaling pathway	184										GO:0050851	antigen receptor-mediated signaling pathway	207	GO:0050851	antigen receptor-mediated signaling pathway	275				GO:0050851	antigen receptor-mediated signaling pathway	141							GO:0050851	antigen receptor-mediated signaling pathway	92	GO:0050851	antigen receptor-mediated signaling pathway	73																GO:0050851	antigen receptor-mediated signaling pathway	241												
			GO:0048008	platelet-derived growth factor receptor signaling pathway	275							GO:0048008	platelet-derived growth factor receptor signaling pathway	167	GO:0048008	platelet-derived growth factor receptor signaling pathway	223																			GO:0048008	platelet-derived growth factor receptor signaling pathway	257	GO:0048008	platelet-derived growth factor receptor signaling pathway	275																						GO:0048008	platelet-derived growth factor receptor signaling pathway	220	GO:0048008	platelet-derived growth factor receptor signaling pathway	329													GO:0048008	platelet-derived growth factor receptor signaling pathway	351	GO:0048008	platelet-derived growth factor receptor signaling pathway	298				GO:0048008	platelet-derived growth factor receptor signaling pathway	288													GO:0048008	platelet-derived growth factor receptor signaling pathway	117													GO:0048008	platelet-derived growth factor receptor signaling pathway	335				GO:0048008	platelet-derived growth factor receptor signaling pathway	305	GO:0048008	platelet-derived growth factor receptor signaling pathway	76	GO:0048008	platelet-derived growth factor receptor signaling pathway	171																			GO:0048008	platelet-derived growth factor receptor signaling pathway	171				GO:0048008	platelet-derived growth factor receptor signaling pathway	404							GO:0048008	platelet-derived growth factor receptor signaling pathway	250	GO:0048008	platelet-derived growth factor receptor signaling pathway	227																GO:0048008	platelet-derived growth factor receptor signaling pathway	349												
			GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	303							GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	183	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	291																			GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	278	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	245																						GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	293	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	366													GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	379	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	155				GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	307													GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	177													GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	302				GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	144	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	278	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	291																			GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	291				GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	295				GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	396	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	222	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	82																GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	384												
			GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	302							GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	182	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	292																			GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	279	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	246																						GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	295	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	367													GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	380	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	156				GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	308													GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	176													GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	301				GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	143	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	279	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	292																			GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	292				GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	294				GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	398	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	223	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	83																GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	383												
																																				GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	274	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	472																																																				GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	84																																																																																																												
			GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	528							GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	440	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	545																			GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	216	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	354																						GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	555	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	636													GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	648							GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	537	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	94																																		GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	395	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	505																			GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	505																																		GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	651												
						GO:0007179	transforming growth factor beta receptor signaling pathway	167				GO:0007179	transforming growth factor beta receptor signaling pathway	229	GO:0007179	transforming growth factor beta receptor signaling pathway	110	GO:0007179	transforming growth factor beta receptor signaling pathway	301																GO:0007179	transforming growth factor beta receptor signaling pathway	369	GO:0007179	transforming growth factor beta receptor signaling pathway	338	GO:0007179	transforming growth factor beta receptor signaling pathway	108				GO:0007179	transforming growth factor beta receptor signaling pathway	143	GO:0007179	transforming growth factor beta receptor signaling pathway	143										GO:0007179	transforming growth factor beta receptor signaling pathway	150	GO:0007179	transforming growth factor beta receptor signaling pathway	349													GO:0007179	transforming growth factor beta receptor signaling pathway	367				GO:0007179	transforming growth factor beta receptor signaling pathway	111																GO:0007179	transforming growth factor beta receptor signaling pathway	165				GO:0007179	transforming growth factor beta receptor signaling pathway	143	GO:0007179	transforming growth factor beta receptor signaling pathway	100				GO:0007179	transforming growth factor beta receptor signaling pathway	288	GO:0007179	transforming growth factor beta receptor signaling pathway	162	GO:0007179	transforming growth factor beta receptor signaling pathway	152	GO:0007179	transforming growth factor beta receptor signaling pathway	390	GO:0007179	transforming growth factor beta receptor signaling pathway	421													GO:0007179	transforming growth factor beta receptor signaling pathway	142				GO:0007179	transforming growth factor beta receptor signaling pathway	421				GO:0007179	transforming growth factor beta receptor signaling pathway	285				GO:0007179	transforming growth factor beta receptor signaling pathway	200							GO:0007179	transforming growth factor beta receptor signaling pathway	167				GO:0007179	transforming growth factor beta receptor signaling pathway	240							GO:0007179	transforming growth factor beta receptor signaling pathway	327	GO:0007179	transforming growth factor beta receptor signaling pathway	103	GO:0007179	transforming growth factor beta receptor signaling pathway	178						
			GO:0002431	Fc receptor mediated stimulatory signaling pathway	328							GO:0002431	Fc receptor mediated stimulatory signaling pathway	204	GO:0002431	Fc receptor mediated stimulatory signaling pathway	320																			GO:0002431	Fc receptor mediated stimulatory signaling pathway	305	GO:0002431	Fc receptor mediated stimulatory signaling pathway	266																						GO:0002431	Fc receptor mediated stimulatory signaling pathway	326	GO:0002431	Fc receptor mediated stimulatory signaling pathway	400													GO:0002431	Fc receptor mediated stimulatory signaling pathway	402	GO:0002431	Fc receptor mediated stimulatory signaling pathway	186				GO:0002431	Fc receptor mediated stimulatory signaling pathway	336													GO:0002431	Fc receptor mediated stimulatory signaling pathway	199													GO:0002431	Fc receptor mediated stimulatory signaling pathway	329				GO:0002431	Fc receptor mediated stimulatory signaling pathway	171	GO:0002431	Fc receptor mediated stimulatory signaling pathway	301	GO:0002431	Fc receptor mediated stimulatory signaling pathway	314																			GO:0002431	Fc receptor mediated stimulatory signaling pathway	314				GO:0002431	Fc receptor mediated stimulatory signaling pathway	322				GO:0002431	Fc receptor mediated stimulatory signaling pathway	447	GO:0002431	Fc receptor mediated stimulatory signaling pathway	243	GO:0002431	Fc receptor mediated stimulatory signaling pathway	100																GO:0002431	Fc receptor mediated stimulatory signaling pathway	411												
																																																																																																																																	GO:0038065	collagen-activated signaling pathway	104	GO:0038065	collagen-activated signaling pathway	522																			GO:0038065	collagen-activated signaling pathway	522																																																
																																																									GO:0001959	regulation of cytokine-mediated signaling pathway	136																			GO:0001959	regulation of cytokine-mediated signaling pathway	348																												GO:0001959	regulation of cytokine-mediated signaling pathway	106																												GO:0001959	regulation of cytokine-mediated signaling pathway	124										GO:0001959	regulation of cytokine-mediated signaling pathway	136																																																			
						GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	177	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	247	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	325	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	170																			GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	566	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	540	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	119				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	234	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	234							GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	281	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	225	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	450													GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	414				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	115																GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	290				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	234	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	151				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	384	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	193	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	275				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	533													GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	129				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	533				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	380				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	130							GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	177				GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	180							GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	386	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	106	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	235						
																																																									GO:0031663	lipopolysaccharide-mediated signaling pathway	305																			GO:0031663	lipopolysaccharide-mediated signaling pathway	439																												GO:0031663	lipopolysaccharide-mediated signaling pathway	115																												GO:0031663	lipopolysaccharide-mediated signaling pathway	283										GO:0031663	lipopolysaccharide-mediated signaling pathway	305																																																			
			GO:0038084	vascular endothelial growth factor signaling pathway	198							GO:0038084	vascular endothelial growth factor signaling pathway	191	GO:0038084	vascular endothelial growth factor signaling pathway	148																			GO:0038084	vascular endothelial growth factor signaling pathway	340	GO:0038084	vascular endothelial growth factor signaling pathway	406																						GO:0038084	vascular endothelial growth factor signaling pathway	146	GO:0038084	vascular endothelial growth factor signaling pathway	139													GO:0038084	vascular endothelial growth factor signaling pathway	131							GO:0038084	vascular endothelial growth factor signaling pathway	167																												GO:0038084	vascular endothelial growth factor signaling pathway	365							GO:0038084	vascular endothelial growth factor signaling pathway	141	GO:0038084	vascular endothelial growth factor signaling pathway	115																			GO:0038084	vascular endothelial growth factor signaling pathway	115				GO:0038084	vascular endothelial growth factor signaling pathway	561							GO:0038084	vascular endothelial growth factor signaling pathway	426																			GO:0038084	vascular endothelial growth factor signaling pathway	137												
