Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
																																																																																																																								GO:0001725	stress fiber	105																																					GO:0001725	stress fiber	103										GO:0001725	stress fiber	75																														
																																																																																																																								GO:0097517	contractile actin filament bundle	104																																					GO:0097517	contractile actin filament bundle	102										GO:0097517	contractile actin filament bundle	76																														
												GO:0042641	actomyosin	108																																																																																																										GO:0042641	actomyosin	109																																					GO:0042641	actomyosin	108										GO:0042641	actomyosin	83																														
																																																																																																																								GO:0032432	actin filament bundle	110																																					GO:0032432	actin filament bundle	107										GO:0032432	actin filament bundle	87																														
																																																																								GO:0072687	meiotic spindle	89																																																																																																													GO:0072687	meiotic spindle	89																		
																																				GO:0051233	spindle midzone	120	GO:0051233	spindle midzone	119																															GO:0051233	spindle midzone	120																																																																																																													GO:0051233	spindle midzone	122																		
GO:0012505	endomembrane system	10
			GO:0012505	endomembrane system	50				GO:0012505	endomembrane system	28	GO:0012505	endomembrane system	75	GO:0012505	endomembrane system	73													GO:0012505	endomembrane system	15				GO:0012505	endomembrane system	56	GO:0012505	endomembrane system	57																			GO:0012505	endomembrane system	27	GO:0012505	endomembrane system	68	GO:0012505	endomembrane system	66	GO:0012505	endomembrane system	15	GO:0012505	endomembrane system	10							GO:0012505	endomembrane system	45	GO:0012505	endomembrane system	81				GO:0012505	endomembrane system	49				GO:0012505	endomembrane system	34				GO:0012505	endomembrane system	28	GO:0012505	endomembrane system	86													GO:0012505	endomembrane system	78				GO:0012505	endomembrane system	48	GO:0012505	endomembrane system	14	GO:0012505	endomembrane system	33	GO:0012505	endomembrane system	27							GO:0012505	endomembrane system	22	GO:0012505	endomembrane system	115				GO:0012505	endomembrane system	33				GO:0012505	endomembrane system	90	GO:0012505	endomembrane system	20	GO:0012505	endomembrane system	17	GO:0012505	endomembrane system	59													GO:0012505	endomembrane system	11				GO:0012505	endomembrane system	46												
GO:0009986	cell surface	10
			GO:0009986	cell surface	11				GO:0009986	cell surface	23	GO:0009986	cell surface	20	GO:0009986	cell surface	17																			GO:0009986	cell surface	14	GO:0009986	cell surface	11																			GO:0009986	cell surface	24	GO:0009986	cell surface	15	GO:0009986	cell surface	13													GO:0009986	cell surface	18	GO:0009986	cell surface	74				GO:0009986	cell surface	10													GO:0009986	cell surface	12													GO:0009986	cell surface	39				GO:0009986	cell surface	28	GO:0009986	cell surface	15	GO:0009986	cell surface	14													GO:0009986	cell surface	100				GO:0009986	cell surface	14				GO:0009986	cell surface	44				GO:0009986	cell surface	36	GO:0009986	cell surface	40																			GO:0009986	cell surface	19												
GO:0043228	non-membrane-bounded organelle	10
						GO:0043228	non-membrane-bounded organelle	13										GO:0043228	non-membrane-bounded organelle	20	GO:0043228	non-membrane-bounded organelle	20	GO:0043228	non-membrane-bounded organelle	20	GO:0043228	non-membrane-bounded organelle	14				GO:0043228	non-membrane-bounded organelle	26							GO:0043228	non-membrane-bounded organelle	14	GO:0043228	non-membrane-bounded organelle	14	GO:0043228	non-membrane-bounded organelle	20	GO:0043228	non-membrane-bounded organelle	20	GO:0043228	non-membrane-bounded organelle	15																			GO:0043228	non-membrane-bounded organelle	15	GO:0043228	non-membrane-bounded organelle	48				GO:0043228	non-membrane-bounded organelle	138	GO:0043228	non-membrane-bounded organelle	14										GO:0043228	non-membrane-bounded organelle	15										GO:0043228	non-membrane-bounded organelle	20	GO:0043228	non-membrane-bounded organelle	32	GO:0043228	non-membrane-bounded organelle	10				GO:0043228	non-membrane-bounded organelle	19																GO:0043228	non-membrane-bounded organelle	15				GO:0043228	non-membrane-bounded organelle	16							GO:0043228	non-membrane-bounded organelle	20													GO:0043228	non-membrane-bounded organelle	55	GO:0043228	non-membrane-bounded organelle	13	GO:0043228	non-membrane-bounded organelle	14	GO:0043228	non-membrane-bounded organelle	21				GO:0043228	non-membrane-bounded organelle	14				GO:0043228	non-membrane-bounded organelle	16	GO:0043228	non-membrane-bounded organelle	19	GO:0043228	non-membrane-bounded organelle	70	GO:0043228	non-membrane-bounded organelle	14
GO:0043231	intracellular membrane-bounded organelle	16
						GO:0043231	intracellular membrane-bounded organelle	16										GO:0043231	intracellular membrane-bounded organelle	21	GO:0043231	intracellular membrane-bounded organelle	27	GO:0043231	intracellular membrane-bounded organelle	27	GO:0043231	intracellular membrane-bounded organelle	24	GO:0043231	intracellular membrane-bounded organelle	19	GO:0043231	intracellular membrane-bounded organelle	29							GO:0043231	intracellular membrane-bounded organelle	16	GO:0043231	intracellular membrane-bounded organelle	26	GO:0043231	intracellular membrane-bounded organelle	23	GO:0043231	intracellular membrane-bounded organelle	23	GO:0043231	intracellular membrane-bounded organelle	24	GO:0043231	intracellular membrane-bounded organelle	39										GO:0043231	intracellular membrane-bounded organelle	73	GO:0043231	intracellular membrane-bounded organelle	37	GO:0043231	intracellular membrane-bounded organelle	24	GO:0043231	intracellular membrane-bounded organelle	21							GO:0043231	intracellular membrane-bounded organelle	17										GO:0043231	intracellular membrane-bounded organelle	24	GO:0043231	intracellular membrane-bounded organelle	93				GO:0043231	intracellular membrane-bounded organelle	38	GO:0043231	intracellular membrane-bounded organelle	23	GO:0043231	intracellular membrane-bounded organelle	27	GO:0043231	intracellular membrane-bounded organelle	24				GO:0043231	intracellular membrane-bounded organelle	22	GO:0043231	intracellular membrane-bounded organelle	108							GO:0043231	intracellular membrane-bounded organelle	91	GO:0043231	intracellular membrane-bounded organelle	39	GO:0043231	intracellular membrane-bounded organelle	24	GO:0043231	intracellular membrane-bounded organelle	35	GO:0043231	intracellular membrane-bounded organelle	19	GO:0043231	intracellular membrane-bounded organelle	39				GO:0043231	intracellular membrane-bounded organelle	27				GO:0043231	intracellular membrane-bounded organelle	93	GO:0043231	intracellular membrane-bounded organelle	157							GO:0043231	intracellular membrane-bounded organelle	16	GO:0043231	intracellular membrane-bounded organelle	25	GO:0043231	intracellular membrane-bounded organelle	19	GO:0043231	intracellular membrane-bounded organelle	37	GO:0043231	intracellular membrane-bounded organelle	27				GO:0043231	intracellular membrane-bounded organelle	19	GO:0043231	intracellular membrane-bounded organelle	22	GO:0043231	intracellular membrane-bounded organelle	20	GO:0043231	intracellular membrane-bounded organelle	24
																																	GO:0031967	organelle envelope	61																																																																			GO:0031967	organelle envelope	80																															GO:0031967	organelle envelope	74																																																													GO:0031967	organelle envelope	17			
																																	GO:0031975	envelope	60																																																																			GO:0031975	envelope	79																															GO:0031975	envelope	73																																																													GO:0031975	envelope	18			
GO:0043227	membrane-bounded organelle	17
			GO:0043227	membrane-bounded organelle	131	GO:0043227	membrane-bounded organelle	17	GO:0043227	membrane-bounded organelle	95							GO:0043227	membrane-bounded organelle	26	GO:0043227	membrane-bounded organelle	33	GO:0043227	membrane-bounded organelle	33	GO:0043227	membrane-bounded organelle	27	GO:0043227	membrane-bounded organelle	27	GO:0043227	membrane-bounded organelle	33							GO:0043227	membrane-bounded organelle	18	GO:0043227	membrane-bounded organelle	33	GO:0043227	membrane-bounded organelle	26	GO:0043227	membrane-bounded organelle	26	GO:0043227	membrane-bounded organelle	29				GO:0043227	membrane-bounded organelle	67							GO:0043227	membrane-bounded organelle	79	GO:0043227	membrane-bounded organelle	57	GO:0043227	membrane-bounded organelle	30	GO:0043227	membrane-bounded organelle	30							GO:0043227	membrane-bounded organelle	19										GO:0043227	membrane-bounded organelle	29	GO:0043227	membrane-bounded organelle	108				GO:0043227	membrane-bounded organelle	47	GO:0043227	membrane-bounded organelle	26	GO:0043227	membrane-bounded organelle	30	GO:0043227	membrane-bounded organelle	31				GO:0043227	membrane-bounded organelle	23										GO:0043227	membrane-bounded organelle	107				GO:0043227	membrane-bounded organelle	29	GO:0043227	membrane-bounded organelle	58	GO:0043227	membrane-bounded organelle	27							GO:0043227	membrane-bounded organelle	36				GO:0043227	membrane-bounded organelle	98	GO:0043227	membrane-bounded organelle	142							GO:0043227	membrane-bounded organelle	17	GO:0043227	membrane-bounded organelle	27	GO:0043227	membrane-bounded organelle	22	GO:0043227	membrane-bounded organelle	60	GO:0043227	membrane-bounded organelle	34				GO:0043227	membrane-bounded organelle	21	GO:0043227	membrane-bounded organelle	27	GO:0043227	membrane-bounded organelle	26	GO:0043227	membrane-bounded organelle	27
GO:0043226	organelle	18
						GO:0043226	organelle	18										GO:0043226	organelle	32	GO:0043226	organelle	37	GO:0043226	organelle	37	GO:0043226	organelle	35	GO:0043226	organelle	32	GO:0043226	organelle	41							GO:0043226	organelle	22	GO:0043226	organelle	32	GO:0043226	organelle	30	GO:0043226	organelle	30	GO:0043226	organelle	36													GO:0043226	organelle	91	GO:0043226	organelle	69	GO:0043226	organelle	37	GO:0043226	organelle	37				GO:0043226	organelle	154	GO:0043226	organelle	24										GO:0043226	organelle	36	GO:0043226	organelle	105							GO:0043226	organelle	30	GO:0043226	organelle	34	GO:0043226	organelle	39				GO:0043226	organelle	25	GO:0043226	organelle	91							GO:0043226	organelle	104				GO:0043226	organelle	36	GO:0043226	organelle	70	GO:0043226	organelle	34							GO:0043226	organelle	39				GO:0043226	organelle	125	GO:0043226	organelle	155				GO:0043226	organelle	65	GO:0043226	organelle	18	GO:0043226	organelle	35	GO:0043226	organelle	25	GO:0043226	organelle	69	GO:0043226	organelle	41				GO:0043226	organelle	22	GO:0043226	organelle	34	GO:0043226	organelle	33	GO:0043226	organelle	35
